Id_solicitud,mes_solictud,Default_60dias_12meses,tipo_casa,edad,fec_ing_empleo,antg_max_tc,meses_pasivo_12,ingreso,mto_lin_cred_sistemafinanciero,mto_deuda_prom_sistemafinanciero,Departamento,max_clas_riesg,nivel_educ
4405,201109,1,FAMILIAR,44,38749,0,12,1641.39,1200,77.21,La Paz,0,TECNICO
4406,201109,0,PROPIA,47,34608,112,12,5600,40481.2,48628.55,La Paz,0,PROFESIONAL
4407,201109,1,FAMILIAR,28,37834,25,11,900,3010,729.96,Santa Cruz,1,TECNICO
4408,201109,1,FAMILIAR,28,38899,0,12,1600,1150,7994.73,La Paz,0,PROFESIONAL
4409,201109,1,FAMILIAR,30,37438,32,10,2001,1614.88,1561.6,Tarija,0,PROFESIONAL
4410,201109,1,FAMILIAR,34,39100,7,12,1199.77,500,4294.83,La Paz,0,TECNICO
4411,201109,1,FAMILIAR,45,38930,0,12,1229.94,0,3728.26,La Paz,0,PROFESIONAL
4412,201109,1,FAMILIAR,40,32874,68,12,7362.02,4084.16,3721.98,Cochabamba,0,TECNICO
4413,201109,1,FAMILIAR,25,39137,9,12,1036.02,2772,686.39,La Paz,0,TECNICO
4414,201109,0,FAMILIAR,27,39295,16,12,880,0,1686.83,La Paz,0,PROFESIONAL
4415,201109,1,PROPIA,32,38869,0,12,2200,0,0,Cochabamba,0,TECNICO
4416,201109,1,FAMILIAR,21,39022,0,12,911.52,0,2531.62,La Paz,0,TECNICO
4417,201109,1,FAMILIAR,29,38169,15,12,1400,16562.99,0,La Paz,0,PROFESIONAL
4418,201109,1,PROPIA,34,37956,16,12,3651,352.44,352.8,Potosi,3,TECNICO
4419,201109,1,FAMILIAR,22,36892,40,12,2100,603.89,0,La Paz,2,PROFESIONAL
4420,201109,1,FAMILIAR,35,39387,5,12,2298.55,3783,5126.61,La Paz,0,PROFESIONAL
4421,201109,1,PROPIA,36,38869,0,12,1000,5940.47,1757.9,La Paz,1,TECNICO
4422,201109,1,FAMILIAR,33,38047,0,12,1100,1679.13,0,Santa Cruz,1,PROFESIONAL
4423,201109,1,FAMILIAR,46,35735,0,12,1300,3873.25,5494.48,Santa Cruz,1,TECNICO
4424,201109,0,FAMILIAR,32,39347,5,12,1124.85,1600,1728.57,La Paz,0,TECNICO
4425,201109,1,FAMILIAR,35,37773,28,12,6630,18229.9,5487.37,La Paz,0,PROFESIONAL
4426,201109,1,ALQUILADA,48,37622,39,12,20000,0,3504.9,La Paz,0,PROFESIONAL
4427,201109,1,FAMILIAR,53,37316,0,12,9740,32184.74,3679.45,La Paz,0,PROFESIONAL
4428,201109,1,FAMILIAR,47,37316,4,12,1800,2000.08,2129.86,La Paz,0,PROFESIONAL
4429,201109,1,FAMILIAR,35,36892,0,5,5250,14734.28,14607.04,Santa Cruz,1,TECNICO
4430,201109,1,FAMILIAR,27,39186,11,12,716.44,700,1113.9,La Paz,0,TECNICO
4431,201109,1,FAMILIAR,33,35796,83,12,2022,7168.08,0,La Paz,1,TECNICO
4432,201109,0,FAMILIAR,23,39345,0,12,1473.77,4040,3450.82,La Paz,1,TECNICO
4433,201109,1,PROPIA,54,33604,104,12,13400,121543.4,45029.04,La Paz,2,PROFESIONAL
4434,201109,1,FAMILIAR,29,38770,20,12,1065.55,1420,7974.36,La Paz,0,TECNICO
4435,201109,0,FAMILIAR,48,34304,90,12,6015,25137.14,0,La Paz,0,PROFESIONAL
4436,201109,1,FAMILIAR,27,36404,0,12,1200,0,2240.72,Santa Cruz,0,TECNICO
4437,201109,1,FAMILIAR,47,39114,0,12,4000,12000,0,La Paz,0,PROFESIONAL
4438,201109,1,FAMILIAR,30,37622,28,11,1568.73,0,0,Cochabamba,0,PROFESIONAL
4439,201109,0,FAMILIAR,53,37712,97,12,3000,1095.2,0,Cochabamba,1,PROFESIONAL
4440,201109,1,FAMILIAR,39,38200,39,12,2000,3111.42,2711.99,La Paz,0,TECNICO
4441,201109,1,PROPIA,31,38749,64,0,148,13110,44007.42,La Paz,1,PROFESIONAL
4442,201109,0,PROPIA,52,36526,64,12,13500,16707.81,0,La Paz,0,PROFESIONAL
4443,201109,1,FAMILIAR,34,38596,21,8,30000,9291,21869.48,La Paz,1,PROFESIONAL
4444,201109,1,FAMILIAR,34,38528,33,12,1273.28,1000,10500,Santa Cruz,1,TECNICO
4445,201109,1,FAMILIAR,35,37469,39,12,3000,12684.11,0,Santa Cruz,0,PROFESIONAL
4446,201109,0,PROPIA,33,37043,0,12,2683.55,280.12,2073.88,La Paz,1,TECNICO
4447,201109,1,FAMILIAR,34,37408,43,12,2900,834.52,533.29,Cochabamba,0,PROFESIONAL
4448,201109,1,PROPIA,43,36726,0,12,2120,7460,3581.05,Santa Cruz,1,PROFESIONAL
4449,201109,1,FAMILIAR,57,35746,0,12,934.26,0,672.35,La Paz,0,EDUCACION BASICA
4450,201109,1,PROPIA,42,37165,18,12,30000,0,0,Cochabamba,0,PROFESIONAL
4451,201109,1,PROPIA,37,38534,11,12,1655,3872.18,468,La Paz,0,TECNICO
4452,201109,1,FAMILIAR,32,37500,0,12,803,2550,3364.46,La Paz,2,PROFESIONAL
4453,201109,1,FAMILIAR,32,39356,0,12,1500,2837.14,5674.19,La Paz,0,TECNICO
4454,201109,1,FAMILIAR,47,38718,102,12,900,2045.98,2230.25,La Paz,0,TECNICO
4455,201109,1,FAMILIAR,24,38909,0,12,895.42,0,4435.84,Santa Cruz,0,PROFESIONAL
4456,201109,0,FAMILIAR,28,36526,29,12,6700,0,152.38,La Paz,0,PROFESIONAL
4457,201109,1,FAMILIAR,38,38777,96,12,6353,32461.99,0,La Paz,1,PROFESIONAL
4458,201109,1,FAMILIAR,49,30590,0,12,4700,0,0,Sucre,2,TECNICO
4459,201109,0,FAMILIAR,36,38250,0,12,3059.46,1000,0,Santa Cruz,2,TECNICO
4460,201109,0,FAMILIAR,37,36892,5,12,3000,0,0,La Paz,0,TECNICO
4461,201109,1,FAMILIAR,39,38504,57,12,4800,15668.28,5617.71,La Paz,1,PROFESIONAL
4462,201109,1,FAMILIAR,41,38687,7,10,5100,1734.34,1731.21,Sucre,4,PROFESIONAL
4463,201109,0,FAMILIAR,46,38412,22,12,11670,4188.38,0,La Paz,0,PROFESIONAL
4464,201109,1,PROPIA,41,34759,87,12,9861,23608.86,0,Santa Cruz,0,PROFESIONAL
4465,201109,1,FAMILIAR,42,37879,0,12,1346.03,0,7201.02,Cochabamba,0,TECNICO
4466,201109,0,PROPIA,38,36373,0,12,1100,0,6386.31,Santa Cruz,0,TECNICO
4467,201109,1,FAMILIAR,66,36617,0,1,1656.2,1870.31,2886.41,Santa Cruz,1,EDUCACION BASICA
4468,201109,1,FAMILIAR,27,37987,0,12,992.51,0,3322.06,Santa Cruz,0,EDUCACION BASICA
4469,201109,1,FAMILIAR,48,36069,22,3,7000,6875,24385.39,La Paz,3,PROFESIONAL
4470,201109,1,FAMILIAR,33,38393,0,12,625.35,0,2325.35,La Paz,0,TECNICO
4471,201109,1,FAMILIAR,29,34700,0,12,767.56,0,3775.62,La Paz,0,TECNICO
4472,201109,1,FAMILIAR,31,39203,0,6,4000,0,0,La Paz,4,PROFESIONAL
4473,201109,1,PROPIA,37,39022,0,11,2004.44,1000,3104.01,Santa Cruz,3,TECNICO
4474,201109,1,FAMILIAR,28,38473,8,12,2500,4027.72,844.51,Santa Cruz,2,SUPERIOR
4475,201109,0,FAMILIAR,50,37347,0,12,5000,0,0,Santa Cruz,0,PROFESIONAL
4476,201109,1,FAMILIAR,31,39142,3,12,1400,5000,4830.33,Cochabamba,2,PROFESIONAL
4477,201109,1,FAMILIAR,34,36586,0,12,2500,0,30558.24,Santa Cruz,0,EDUCACION BASICA
4478,201109,1,FAMILIAR,37,37681,51,10,1100,13476.24,8166,La Paz,1,PROFESIONAL
4479,201109,0,FAMILIAR,45,37561,53,12,6500,30080,387.1,Santa Cruz,0,PROFESIONAL
4480,201109,1,PROPIA,31,38443,29,12,4050,11986.98,0,La Paz,2,PROFESIONAL
4481,201109,0,PROPIA,47,38412,0,12,3800,1790.97,1943.62,Santa Cruz,0,EDUCACION BASICA
4482,201109,0,FAMILIAR,43,31413,0,12,1500,3400,0,La Paz,0,TECNICO
4483,201109,1,FAMILIAR,41,32509,78,0,15825,0,0,La Paz,0,PROFESIONAL
4484,201109,1,FAMILIAR,47,35339,94,1,6800,23564.77,5224.43,La Paz,0,PROFESIONAL
4485,201109,1,FAMILIAR,26,38169,0,12,1700,3823.53,2158.79,La Paz,0,PROFESIONAL
4486,201109,1,FAMILIAR,30,37500,20,12,800,0,0,La Paz,0,PROFESIONAL
4487,201109,1,FAMILIAR,34,39084,4,12,2177.74,500,3477.01,Santa Cruz,0,TECNICO
4488,201109,0,FAMILIAR,47,31413,0,12,3698.98,0,17266.83,Cochabamba,0,EDUCACION BASICA
4489,201109,1,FAMILIAR,24,38899,9,12,2200,2640,4554.86,Potosi,0,TECNICO
4490,201109,1,FAMILIAR,38,39387,51,12,1500,32856.73,3042.31,La Paz,0,PROFESIONAL
4491,201109,0,FAMILIAR,56,28065,108,6,22505,121543.4,57094.38,Potosi,1,PROFESIONAL
4492,201109,0,FAMILIAR,27,37653,55,12,1757,9286.97,2216.57,La Paz,2,PROFESIONAL
4493,201109,1,PROPIA,35,38443,37,12,4500,9800,0,Santa Cruz,0,PROFESIONAL
4494,201109,1,FAMILIAR,35,38292,27,12,11000,83383.27,16763.89,La Paz,0,PROFESIONAL
4495,201110,1,FAMILIAR,44,36526,30,12,1706.5,13580.32,80.65,Santa Cruz,0,TECNICO
4496,201110,1,FAMILIAR,30,37834,0,12,2800,1460.76,602.56,La Paz,3,TECNICO
4497,201110,1,PROPIA,32,38869,0,12,2200,0,0,Cochabamba,0,TECNICO
4498,201110,0,PROPIA,50,36892,88,12,9000,47978.75,7342.61,La Paz,2,PROFESIONAL
4499,201110,0,PROPIA,40,32509,78,12,4000,3800,0,La Paz,0,TECNICO
4500,201110,1,FAMILIAR,51,31959,0,12,12000,14516,57094.38,Santa Cruz,0,PROFESIONAL
4501,201110,1,FAMILIAR,31,38322,12,12,1861,668,4293.72,Santa Cruz,0,TECNICO
4502,201110,1,FAMILIAR,38,37347,0,12,7500,36137.5,9764.67,Santa Cruz,1,PROFESIONAL
4503,201110,1,PROPIA,51,35490,0,4,7000,0,0,La Paz,0,PROFESIONAL
4504,201110,1,FAMILIAR,60,36192,0,3,1671,0,14328.01,Santa Cruz,0,EDUCACION BASICA
4505,201110,0,FAMILIAR,29,39264,14,12,851.38,500,1157.18,La Paz,0,TECNICO
4506,201110,1,PROPIA,37,38473,0,12,4700,0,3861.34,La Paz,0,PROFESIONAL
4507,201110,1,FAMILIAR,29,37987,12,12,4000,883.01,24.21,Santa Cruz,1,TECNICO
4508,201110,0,FAMILIAR,27,37073,20,12,2561.45,5754.89,0,La Paz,2,PROFESIONAL
4509,201110,0,FAMILIAR,41,35643,23,12,1500,507.52,2828,La Paz,0,TECNICO
4510,201110,0,FAMILIAR,30,37257,84,12,8000,5815.01,408.05,La Paz,1,PROFESIONAL
4511,201110,1,FAMILIAR,27,38200,39,12,2100,3320,2415.44,Cochabamba,0,PROFESIONAL
4512,201110,1,FAMILIAR,31,38353,0,12,1400,0,0,Santa Cruz,1,TECNICO
4513,201110,0,FAMILIAR,32,38596,40,12,1173.6,8936.11,0,La Paz,1,TECNICO
4514,201110,0,FAMILIAR,30,37803,43,12,2200,7890.21,351.1,La Paz,0,PROFESIONAL
4515,201110,0,FAMILIAR,31,39195,9,12,11220,5714.04,815.98,La Paz,0,PROFESIONAL
4516,201110,1,FAMILIAR,25,38473,0,12,1300,1085,2204.51,La Paz,0,TECNICO
4517,201110,1,FAMILIAR,28,38626,0,12,1017.28,735,2209.17,Santa Cruz,0,TECNICO
4518,201110,1,PROPIA,25,38216,0,12,960.32,0,1849.43,La Paz,0,TECNICO
4519,201110,0,FAMILIAR,38,34862,60,12,1928.14,3590,181.55,La Paz,0,TECNICO
4520,201110,1,FAMILIAR,33,39845,24,0,3000,3640,0,Santa Cruz,3,PROFESIONAL
4521,201110,0,PROPIA,53,30590,103,10,24000,121543.4,26353.98,La Paz,0,PROFESIONAL
4522,201110,1,FAMILIAR,38,38108,0,11,1840,0,1351.95,La Paz,1,TECNICO
4523,201110,1,PROPIA,24,38108,0,0,6500,49.7,0,Santa Cruz,0,PROFESIONAL
4524,201110,0,PROPIA,49,36951,33,12,26000,2799.69,0,La Paz,0,PROFESIONAL
4525,201110,1,FAMILIAR,26,39448,0,12,929.12,0,6507.3,Santa Cruz,0,TECNICO
4526,201110,1,FAMILIAR,26,38018,18,12,763.3,1758.4,0,La Paz,3,PROFESIONAL
4527,201110,1,FAMILIAR,27,38930,9,12,736.83,500,274.74,La Paz,0,PROFESIONAL
4528,201110,1,FAMILIAR,35,36892,0,10,2100,800,57094.38,La Paz,1,SUPERIOR
4529,201110,1,PROPIA,27,37622,0,7,1200,0,2897.22,Santa Cruz,0,TECNICO
4530,201110,0,FAMILIAR,53,30590,100,12,7500,48944,9688.75,La Paz,0,PROFESIONAL
4531,201110,0,FAMILIAR,52,32325,83,12,6000,1400.54,20.58,La Paz,0,PROFESIONAL
4532,201110,1,PROPIA,49,38687,15,4,10000,54166.64,23747.33,La Paz,0,PROFESIONAL
4533,201110,1,FAMILIAR,29,38657,19,12,4000,3155.15,417.43,La Paz,0,PROFESIONAL
4534,201110,1,FAMILIAR,43,38718,107,12,8868,83975.87,7278.29,La Paz,1,PROFESIONAL
4535,201110,0,FAMILIAR,27,38534,13,12,2100,5650,787.69,La Paz,0,SUPERIOR
4536,201110,0,PROPIA,36,36831,39,12,19500,2551.22,3170.3,La Paz,0,PROFESIONAL
4537,201110,1,FAMILIAR,29,38473,24,12,850,5301,587.19,La Paz,1,TECNICO
4538,201110,1,FAMILIAR,22,39479,0,12,900,840,2143.47,La Paz,1,TECNICO
4539,201110,1,FAMILIAR,29,38261,25,12,3100,9029.14,2253.52,La Paz,1,PROFESIONAL
4540,201110,1,ALQUILADA,37,38139,19,12,15000,28308.59,20003.01,La Paz,1,PROFESIONAL
4541,201110,0,FAMILIAR,46,36434,113,12,30000,16000,57094.38,La Paz,0,PROFESIONAL
4542,201110,0,PROPIA,35,36312,64,12,20000,3912.89,2433.83,La Paz,0,PROFESIONAL
4543,201110,1,FAMILIAR,51,32660,0,0,1374,9688.31,141.98,La Paz,0,PROFESIONAL
4544,201110,1,FAMILIAR,28,38322,0,12,3350,104.47,0,La Paz,1,PROFESIONAL
4545,201110,1,FAMILIAR,23,38869,0,12,700,0,1003.83,La Paz,0,TECNICO
4546,201110,1,FAMILIAR,53,39356,0,11,1439,18027.2,21677.8,La Paz,1,PROFESIONAL
4547,201110,1,PROPIA,47,32690,57,12,14300,49506.58,20308.96,Santa Cruz,1,PROFESIONAL
4548,201110,1,FAMILIAR,32,37347,89,12,5498,29070,5459.54,La Paz,1,PROFESIONAL
4549,201110,1,FAMILIAR,42,36526,90,0,3950,20412.1,3789.21,La Paz,1,PROFESIONAL
4550,201110,1,PROPIA,37,37622,0,12,6464,13904.22,0,La Paz,1,PROFESIONAL
4551,201110,1,FAMILIAR,30,38777,61,12,1800,5960.89,5911.75,La Paz,0,TECNICO
4552,201110,1,FAMILIAR,40,38224,0,12,1966.78,600,8777.24,Sucre,0,TECNICO
4553,201110,1,FAMILIAR,23,39077,0,12,817.5,0,1954.27,Santa Cruz,1,TECNICO
4554,201110,1,PROPIA,39,33604,0,0,2500,584.36,0,La Paz,1,PROFESIONAL
4555,201110,1,PROPIA,38,38930,12,10,2400,0,0,La Paz,0,TECNICO
4556,201110,1,FAMILIAR,28,38047,14,1,790,6242,139.2,La Paz,0,PROFESIONAL
4557,201110,1,FAMILIAR,44,38200,41,12,1800,5449.27,2132.37,Santa Cruz,1,PROFESIONAL
4558,201110,0,PROPIA,31,37500,39,12,5011,4067.99,57094.38,Santa Cruz,0,PROFESIONAL
4559,201110,1,FAMILIAR,58,37895,0,0,9000,5518.2,0,La Paz,0,PROFESIONAL
4560,201110,1,FAMILIAR,34,39203,13,12,13000,41463.48,57094.38,La Paz,0,TECNICO
4561,201110,1,FAMILIAR,32,37104,29,12,2700,10054.2,8039.74,Santa Cruz,1,TECNICO
4562,201110,0,PROPIA,54,26299,84,12,7634.16,48036.07,0,La Paz,0,PROFESIONAL
4563,201110,1,FAMILIAR,40,38261,0,12,3500,11133.79,7898.09,La Paz,1,TECNICO
4564,201110,1,FAMILIAR,45,38322,18,12,1050,845.72,498.22,Cochabamba,1,TECNICO
4565,201110,1,PROPIA,36,38018,89,12,2100,5250,26134.4,Santa Cruz,2,PROFESIONAL
4566,201110,1,FAMILIAR,32,36678,85,12,7000,28276.37,2333.03,La Paz,2,TECNICO
4567,201110,1,PROPIA,29,36739,23,12,2311.8,19462.73,2506.04,Santa Cruz,1,TECNICO
4568,201110,1,PROPIA,24,39400,0,12,900,0,2675.12,La Paz,0,TECNICO
4569,201110,1,FAMILIAR,37,38078,0,12,675.37,0,5228.21,La Paz,4,TECNICO
4570,201110,0,PROPIA,28,38991,22,12,5189.01,10000,2456.53,La Paz,0,PROFESIONAL
4571,201110,1,FAMILIAR,21,38018,0,4,10000,0,12832.76,Santa Cruz,0,TECNICO
4572,201110,1,PROPIA,27,39043,0,12,820.61,1074.03,950.18,Cochabamba,1,TECNICO
4573,201110,1,FAMILIAR,32,38145,0,12,910.72,0,7314.75,La Paz,0,TECNICO
4574,201110,1,FAMILIAR,23,38878,0,12,4500,0,10.45,Santa Cruz,0,TECNICO
4575,201110,1,PROPIA,33,36526,0,12,1349.34,0,3065.43,La Paz,0,PROFESIONAL
4576,201110,0,PROPIA,39,36008,29,12,5356,0,0,La Paz,0,PROFESIONAL
4577,201110,1,FAMILIAR,23,38222,0,12,868.57,315,4034.59,La Paz,0,TECNICO
4578,201110,1,PROPIA,40,38899,0,12,2325,0,575.83,La Paz,4,TECNICO
4579,201110,1,FAMILIAR,35,38887,18,12,1112.6,3350.15,5653.69,La Paz,1,TECNICO
4580,201110,1,FAMILIAR,39,33512,99,0,17400,93963.87,824.95,La Paz,0,PROFESIONAL
4581,201110,0,FAMILIAR,51,38443,0,12,1200,2850,1042.89,La Paz,1,PROFESIONAL
4582,201110,0,FAMILIAR,36,37956,43,12,763.29,5257.86,1731.12,Santa Cruz,0,TECNICO
4583,201110,1,FAMILIAR,21,38930,0,12,1200,2750.58,4239.79,Santa Cruz,0,TECNICO
4584,201110,1,FAMILIAR,46,38565,89,12,15535,8172.2,9442.57,Santa Cruz,0,PROFESIONAL
4585,201110,1,FAMILIAR,28,35947,0,12,1200,2350,3277.46,La Paz,1,TECNICO
4586,201110,0,FAMILIAR,33,36526,72,12,3000,16840,0,La Paz,1,PROFESIONAL
4587,201110,1,FAMILIAR,38,39381,0,11,806.77,0,3965.23,Santa Cruz,0,TECNICO
4588,201110,1,PROPIA,22,39163,0,11,899.6,100,2061.25,La Paz,1,TECNICO
4589,201110,1,FAMILIAR,32,38657,20,12,6790,652.43,203.59,Santa Cruz,0,PROFESIONAL
4590,201110,0,FAMILIAR,26,38782,8,12,3929.72,6000,502.13,Cochabamba,0,TECNICO
4591,201110,0,FAMILIAR,24,39142,0,12,2506.18,0,3419.02,La Paz,0,PROFESIONAL
4592,201110,0,FAMILIAR,22,38565,20,12,2917.91,0,0,La Paz,0,TECNICO
4593,201110,0,FAMILIAR,28,37288,47,0,2800,7324.16,0,La Paz,2,PROFESIONAL
4594,201110,0,PROPIA,51,31747,112,0,14000,94980,426.85,La Paz,0,PROFESIONAL
4595,201110,1,PROPIA,28,36273,11,12,2500,7695.73,6278.3,Santa Cruz,1,PROFESIONAL
4596,201110,1,FAMILIAR,25,37377,0,12,1179,1184.02,4244.93,Santa Cruz,1,TECNICO
4597,201110,1,FAMILIAR,31,38139,0,12,1800,0,8399.02,La Paz,0,TECNICO
4598,201110,1,FAMILIAR,29,39387,17,11,957.59,2310,393.87,La Paz,1,PROFESIONAL
4599,201110,0,FAMILIAR,24,38626,10,12,3500,0,0,La Paz,0,TECNICO
4600,201110,0,PROPIA,36,38687,38,12,6500,0,0,La Paz,0,PROFESIONAL
4601,201110,1,FAMILIAR,25,39133,0,12,1413.58,2968.35,6356.83,La Paz,0,TECNICO
4602,201110,1,FAMILIAR,33,34425,8,11,1100,7409.05,385.73,Santa Cruz,0,PROFESIONAL
4603,201110,1,FAMILIAR,30,36526,24,0,870,1975,0,La Paz,1,PROFESIONAL
4604,201110,1,FAMILIAR,40,36892,0,12,1600,0,2258.83,Cochabamba,0,PROFESIONAL
4605,201110,1,FAMILIAR,35,38596,0,12,3500,0,135.57,Santa Cruz,0,TECNICO
4606,201110,1,FAMILIAR,38,33604,81,12,17500,0,0,La Paz,0,PROFESIONAL
4607,201110,0,FAMILIAR,29,38718,19,12,4000,10800,2689.01,La Paz,0,PROFESIONAL
4608,201110,0,PROPIA,37,36008,22,12,6750,838.39,429.62,Potosi,1,PROFESIONAL
4609,201110,1,FAMILIAR,26,38384,11,12,1100,2630.65,2094.09,La Paz,0,TECNICO
4610,201110,0,FAMILIAR,33,35034,102,12,6500,46919.49,26.04,La Paz,0,PROFESIONAL
4611,201110,1,FAMILIAR,40,37742,97,12,2800,7014.43,7090.12,Santa Cruz,0,PROFESIONAL
4612,201110,1,PROPIA,36,37712,0,12,1500,0,0,Santa Cruz,4,EDUCACION BASICA
4613,201110,0,PROPIA,29,39142,16,12,2300,5070,1852.24,Santa Cruz,0,TECNICO
4614,201110,0,FAMILIAR,35,38384,0,12,1400,0,7833.49,Cochabamba,0,TECNICO
4615,201110,1,PROPIA,37,38718,90,12,5500,5523.04,0,Santa Cruz,0,PROFESIONAL
4616,201110,0,PROPIA,32,36951,30,12,5254,4365.67,946.59,La Paz,1,PROFESIONAL
4617,201110,0,PROPIA,45,32874,100,12,2500,0,4579.22,Santa Cruz,4,PROFESIONAL
4618,201110,0,FAMILIAR,54,34943,119,12,7461.05,16978.43,17712.61,Cochabamba,0,TECNICO
4619,201110,1,PROPIA,26,39198,9,12,1205.58,1000,1934.58,Santa Cruz,0,TECNICO
4620,201110,1,FAMILIAR,43,37500,92,0,5500,44205.99,725.41,La Paz,1,PROFESIONAL
4621,201110,1,FAMILIAR,29,37438,7,12,2400,5077.07,1324.26,La Paz,0,TECNICO
4622,201110,0,PROPIA,51,38504,106,12,10050,95944,6850.06,La Paz,0,PROFESIONAL
4623,201110,1,PROPIA,25,39230,0,12,1404.18,0,2739.7,Santa Cruz,0,TECNICO
4624,201110,0,FAMILIAR,30,38672,0,12,4490.86,0,0,Santa Cruz,0,PROFESIONAL
4625,201110,1,FAMILIAR,31,38292,60,0,3950,9510.59,140.1,Santa Cruz,1,PROFESIONAL
4626,201110,1,FAMILIAR,34,39387,38,12,1000,14082.73,775.39,La Paz,0,PROFESIONAL
4627,201110,0,PROPIA,56,36647,117,12,13000,15000,819.07,La Paz,0,PROFESIONAL
4628,201110,1,ALQUILADA,53,38930,15,12,6000,17169.41,1598.47,La Paz,0,SUPERIOR
4629,201110,0,FAMILIAR,25,39635,0,12,2500,0,0,Santa Cruz,0,TECNICO
4630,201110,1,FAMILIAR,22,38777,0,12,1064.53,0,6809.15,Sucre,0,TECNICO
4631,201110,1,FAMILIAR,28,37165,36,3,3000,3198.99,36902.33,Santa Cruz,0,TECNICO
4632,201110,1,FAMILIAR,35,35551,78,12,3003,7600,640.66,La Paz,2,PROFESIONAL
4633,201110,0,FAMILIAR,41,36020,34,12,15000,50342.76,0,La Paz,0,PROFESIONAL
4634,201110,0,PROPIA,48,38384,92,12,8000,52961.7,5385.99,Santa Cruz,0,PROFESIONAL
4635,201110,0,PROPIA,36,36800,47,12,3370,0,3009.97,La Paz,0,PROFESIONAL
4636,201110,1,PROPIA,53,39156,19,12,2250,2860,252.83,Santa Cruz,1,TECNICO
4637,201110,1,FAMILIAR,46,34455,50,0,2300,40907.86,5157.46,La Paz,1,PROFESIONAL
4638,201110,1,PROPIA,29,37257,0,12,1012.86,0,2006.21,La Paz,0,TECNICO
4639,201110,0,FAMILIAR,33,37712,48,12,7000,39544.33,0,La Paz,1,PROFESIONAL
4640,201110,1,FAMILIAR,30,39114,0,12,800,0,136.95,La Paz,0,TECNICO
4641,201110,0,PROPIA,44,38018,7,8,15000,48000,5807,La Paz,0,PROFESIONAL
4642,201110,1,FAMILIAR,30,36800,36,12,2180,4150,1316.09,La Paz,2,PROFESIONAL
4643,201110,1,PROPIA,36,38687,36,12,10000,12326.35,2333.77,Cochabamba,1,PROFESIONAL
4644,201110,0,FAMILIAR,35,37591,95,12,5695,32493.01,0,Santa Cruz,1,PROFESIONAL
4645,201110,1,FAMILIAR,34,38200,15,12,1591.92,5784.72,0,La Paz,0,PROFESIONAL
4646,201110,0,PROPIA,30,37043,57,12,3500,42960,189.52,Santa Cruz,0,PROFESIONAL
4647,201110,1,FAMILIAR,32,38322,10,12,2100,1179.07,1047.71,Cochabamba,0,PROFESIONAL
4648,201110,1,FAMILIAR,40,37895,0,12,1800,0,5007.15,Cochabamba,0,TECNICO
4649,201110,0,FAMILIAR,40,39630,0,12,2005,12280,1275.34,Santa Cruz,1,PROFESIONAL
4650,201110,0,PROPIA,38,32783,0,12,5442.5,0,0,Cochabamba,1,TECNICO
4651,201110,1,FAMILIAR,25,39753,0,12,1956,0,2689.26,Cochabamba,0,TECNICO
4652,201110,1,FAMILIAR,36,36526,31,4,3000,4834.7,0,La Paz,1,PROFESIONAL
4653,201110,1,FAMILIAR,43,35582,0,0,5500,18228.2,9497.46,Santa Cruz,0,PROFESIONAL
4654,201110,1,PROPIA,55,38687,87,12,11695,108163.29,10075.74,La Paz,0,SUPERIOR
4655,201110,1,PROPIA,28,39600,0,5,750,5658,1486.86,La Paz,0,PROFESIONAL
4656,201110,0,FAMILIAR,30,37712,12,12,3000,1104.98,583.48,La Paz,0,PROFESIONAL
4657,201110,1,FAMILIAR,37,34731,10,12,4100,3698.43,6872.3,La Paz,0,PROFESIONAL
4658,201110,1,FAMILIAR,26,37865,0,12,764.61,7257.84,2331.67,La Paz,0,TECNICO
4659,201110,0,FAMILIAR,26,38384,8,12,2300,6406.02,158.24,La Paz,0,PROFESIONAL
4660,201110,1,FAMILIAR,41,38261,0,10,900,0,2022.12,La Paz,1,TECNICO
4661,201110,1,PROPIA,34,35886,12,12,3500,5029.58,1806.25,La Paz,1,TECNICO
4662,201110,0,FAMILIAR,37,36039,0,12,1000,606.2,914.72,Santa Cruz,0,TECNICO
4663,201110,1,FAMILIAR,38,36923,0,12,725,483.14,124.36,La Paz,2,TECNICO
4664,201110,1,PROPIA,37,38961,50,11,14214,54548.56,0,La Paz,1,PROFESIONAL
4665,201110,1,FAMILIAR,29,39336,0,12,2079,0,1085.44,La Paz,0,EDUCACION BASICA
4666,201110,0,FAMILIAR,58,37104,24,12,1700,4400,614.04,La Paz,1,PROFESIONAL
4667,201110,0,FAMILIAR,31,38261,22,12,1900,11470,778.27,Potosi,0,TECNICO
4668,201110,1,FAMILIAR,60,38991,0,12,2300,0,4995.2,Santa Cruz,0,EDUCACION BASICA
4669,201110,1,FAMILIAR,32,38443,10,12,2218.94,1617,4343.5,Santa Cruz,0,TECNICO
4670,201110,1,FAMILIAR,32,37773,20,12,1000,465.91,198.77,La Paz,2,EDUCACION BASICA
4671,201110,1,FAMILIAR,28,38231,0,12,1500,640.55,0,Cochabamba,0,PROFESIONAL
4672,201110,1,FAMILIAR,41,36312,56,12,2600,1700,15545.79,La Paz,0,TECNICO
4673,201110,1,FAMILIAR,41,36955,94,12,7883.35,34740,9213.04,La Paz,2,PROFESIONAL
4674,201110,1,PROPIA,47,33756,11,7,12100,26008.31,16412.08,La Paz,0,PROFESIONAL
